 209, 201, 201, 198, 199, 191, 194, 192, 193, 196, 191, 198, 197, 200, 198,2
 0, 0, 0, 7, 13, 12, 30, 26, 38, 35, 39, 51, 51, 65, 72, 62,2
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2
 611, 558, 512, 475, 440, 408, 378, 344, 314, 291, 266, 249, 225, 207, 184, 168,2
 769, 742, 701, 666, 637, 593, 559, 531, 499, 480, 450, 436, 422, 411, 398, 385,2
 128, 128, 134, 126, 121, 134, 123, 131, 126, 135, 145, 158, 162, 172, 172, 177,2
 0, 0, 0, 5, 4, 12, 11, 19, 22, 23, 30, 30, 38, 39, 47, 48,2
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2
 725, 684, 636, 592, 561, 529, 489, 458, 423, 398, 366, 339, 319, 285, 263, 234,2
 733, 698, 669, 644, 596, 557, 519, 497, 475, 461, 449, 439, 429, 425, 410, 403,2
 88, 85, 96, 91, 93, 104, 103, 104, 103, 101, 108, 98, 111, 109, 108, 112,2
 0, 0, 0, 0, 6, 14, 16, 24, 23, 17, 26, 28, 36, 35, 31, 40,2
 53, 55, 49, 38, 34, 33, 25, 22, 10, 11, 9, 12, 5, 0, 0, 1,2
 746, 699, 651, 617, 580, 545, 506, 475, 448, 416, 396, 363, 348, 338, 315, 305,2
 536, 519, 496, 489, 476, 466, 461, 445, 432, 420, 404, 406, 387, 386, 380, 368,2
 40, 48, 60, 55, 69, 62, 72, 87, 77, 89, 86, 91, 105, 97, 111, 99,2
 0, 0, 0, 0, 3, 10, 12, 13, 12, 13, 24, 24, 32, 31, 31, 41,2
 134, 116, 97, 81, 76, 64, 59, 45, 35, 43, 38, 34, 31, 29, 25, 26,2
 757, 705, 671, 627, 594, 569, 524, 508, 471, 442, 421, 398, 378, 359, 331, 322,2
 439, 423, 400, 393, 364, 352, 331, 312, 305, 299, 287, 297, 292, 295, 293, 287,2
 33, 39, 44, 47, 55, 60, 65, 62, 64, 68, 70, 72, 78, 79, 84, 89,2
 0, 0, 0, 0, 5, 5, 12, 12, 23, 25, 28, 28, 31, 38, 37, 36,2
 245, 231, 207, 204, 184, 170, 160, 137, 129, 111, 87, 81, 74, 64, 58, 54,2
 757, 721, 672, 637, 605, 568, 545, 507, 481, 457, 435, 413, 390, 374, 350, 332,2
 415, 402, 385, 366, 356, 336, 328, 316, 304, 291, 277, 270, 262, 249, 243, 244,2
 9, 20, 26, 39, 41, 51, 59, 64, 70, 64, 76, 74, 73, 77, 77, 79,2
 0, 0, 0, 0, 0, 0, 2, 5, 7, 13, 16, 25, 22, 33, 35, 42,2
 316, 293, 268, 249, 227, 212, 195, 178, 157, 145, 138, 127, 121, 110, 94, 81,2
 750, 714, 670, 642, 614, 578, 548, 519, 497, 473, 454, 424, 404, 391, 374, 353,2
 366, 353, 342, 330, 319, 308, 303, 290, 281, 268, 264, 252, 251, 248, 241, 231,2
 0, 13, 13, 22, 24, 35, 40, 45, 54, 58, 61, 66, 76, 79, 88, 92,2
 0, 0, 0, 0, 9, 17, 13, 23, 14, 14, 18, 15, 21, 22, 19, 28,2
 367, 338, 314, 289, 262, 248, 230, 206, 189, 166, 160, 139, 130, 116, 106, 99,2
 757, 713, 670, 635, 600, 569, 539, 516, 493, 467, 441, 428, 411, 399, 377, 366,2
 334, 312, 302, 301, 291, 290, 275, 271, 264, 255, 255, 244, 245, 239, 234, 236,2
 5, 12, 12, 15, 28, 32, 36, 39, 41, 48, 54, 62, 62, 66, 76, 86,2
 0, 0, 0, 0, 12, 12, 17, 24, 17, 36, 26, 27, 22, 27, 32, 27,2
 407, 373, 345, 322, 285, 267, 240, 229, 212, 185, 174, 149, 148, 136, 118, 105,2
 763, 721, 676, 645, 603, 573, 543, 515, 493, 464, 444, 426, 408, 395, 375, 362,2
 301, 294, 297, 280, 281, 277, 266, 272, 247, 253, 243, 239, 242, 232, 238, 223,2
 3, 9, 10, 18, 26, 37, 38, 41, 37, 52, 49, 57, 54, 69, 72, 73,2
 0, 0, 0, 0, 10, 6, 15, 22, 21, 26, 29, 33, 35, 40, 27, 30,2
 202, 186, 161, 146, 136, 119, 114, 100, 86, 84, 81, 77, 74, 71, 62, 59,2
 751, 707, 660, 621, 594, 556, 529, 489, 458, 440, 411, 394, 362, 348, 324, 309,2
 454, 423, 403, 377, 367, 363, 355, 349, 339, 331, 335, 326, 327, 318, 318, 313,2
 39, 44, 54, 49, 60, 58, 69, 72, 77, 74, 77, 84, 89, 99, 97, 96,2
 0, 0, 0, 0, 12, 11, 20, 16, 15, 29, 19, 35, 28, 36, 38, 37,2
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2
 716, 672, 627, 581, 554, 510, 482, 443, 408, 374, 339, 310, 285, 256, 230, 212,2
 723, 689, 664, 636, 610, 587, 553, 543, 518, 508, 491, 468, 455, 431, 414, 388,2
 110, 112, 116, 111, 121, 118, 118, 121, 114, 116, 113, 114, 124, 131, 140, 150,2
 0, 0, 0, 0, 10, 13, 15, 23, 22, 27, 29, 37, 36, 47, 45, 46,2
 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2
 665, 604, 554, 511, 469, 429, 398, 367, 332, 308, 278, 266, 250, 225, 212, 187,2
 762, 725, 691, 653, 616, 575, 539, 512, 478, 458, 436, 415, 410, 389, 389, 368,2
 139, 142, 149, 156, 169, 178, 179, 180, 177, 181, 177, 180, 177, 168, 178, 178,2
 0, 0, 0, 6, 9, 16, 20, 29, 28, 37, 39, 46, 57, 55, 60, 67,2
 0, 0, 0, 0, 1, 7, 7, 8, 15, 16, 19, 21, 29, 28, 33, 32,2
 533, 490, 453, 415, 390, 348, 323, 293, 262, 246, 216, 197, 183, 165, 159, 135,2
 756, 725, 694, 655, 627, 590, 561, 543, 508, 484, 453, 442, 417, 403, 382, 363,2
 252, 249, 255, 251, 252, 244, 248, 248, 241, 234, 229, 234, 233, 231, 224, 220,2
 0, 16, 16, 19, 28, 36, 37, 40, 36, 38, 48, 52, 60, 57, 71, 74,2
 0, 0, 0, 0, 5, 11, 18, 16, 18, 25, 32, 30, 34, 29, 29, 32,2
 369, 345, 315, 289, 273, 243, 225, 211, 186, 178, 154, 144, 126, 117, 106, 97,2
 758, 716, 674, 646, 606, 576, 550, 522, 498, 472, 451, 427, 410, 391, 376, 359,2
 373, 361, 343, 339, 322, 317, 308, 292, 289, 272, 266, 264, 247, 256, 237, 232,2
 0, 15, 16, 30, 45, 51, 56, 59, 64, 71, 68, 77, 76, 83, 80, 80,2
 0, 0, 0, 0, 0, 0, 2, 0, 18, 15, 24, 27, 27, 45, 32, 39,2
 264, 250, 217, 211, 194, 186, 175, 153, 141, 121, 105, 100, 83, 78, 63, 59,2
 756, 709, 673, 639, 596, 563, 538, 508, 482, 447, 432, 405, 385, 366, 342, 332,2
 439, 425, 395, 384, 367, 351, 335, 311, 293, 290, 286, 293, 283, 284, 288, 283,2
 33, 39, 44, 47, 57, 57, 60, 62, 69, 72, 71, 75, 79, 89, 94, 93,2
 0, 0, 0, 10, 4, 19, 12, 19, 23, 16, 24, 24, 28, 40, 32, 42,2
 186, 172, 156, 139, 124, 114, 103, 100, 85, 76, 72, 72, 72, 64, 55, 51,2
 752, 706, 667, 625, 586, 553, 520, 495, 463, 431, 409, 383, 363, 337, 316, 302,2
 450, 436, 422, 412, 400, 402, 385, 377, 370, 367, 357, 352, 346, 342, 333, 333,2
 39, 46, 54, 53, 63, 66, 76, 74, 81, 85, 91, 91, 101, 94, 107, 98,2
 0, 0, 0, 0, 0, 12, 10, 18, 13, 22, 30, 26, 35, 36, 34, 47,2
 153, 132, 121, 116, 103, 102, 92, 92, 84, 69, 70, 59, 56, 51, 44, 42,2
 751, 701, 664, 619, 590, 556, 519, 482, 457, 429, 407, 372, 355, 326, 314, 301,2
 471, 453, 443, 435, 417, 410, 401, 394, 377, 375, 364, 360, 359, 355, 339, 340,2
 41, 46, 53, 59, 67, 75, 75, 78, 76, 88, 94, 95, 95, 102, 101, 106,2
 0, 0, 0, 0, 5, 6, 12, 18, 21, 26, 22, 25, 38, 35, 41, 40,2
