 52, 55, 57, 59, 63, 66, 67, 70, 67, 68, 70, 71, 75, 76, 76, 77,Mei
 63, 65, 70, 68, 71, 74, 77, 75, 75, 75, 73, 76, 79, 80, 78, 80,Mei
 61, 61, 59, 66, 69, 71, 71, 73, 70, 72, 73, 75, 77, 78, 77, 78,Mei
 60, 63, 64, 66, 69, 73, 71, 73, 70, 72, 72, 74, 78, 77, 79, 82,Mei
64, 66, 69, 68, 73, 73, 77, 75, 77, 75, 78, 76, 79, 79, 80, 81,Mei
 56, 59, 61, 64, 66, 68, 70, 71, 68, 71, 72, 72, 78, 75, 77, 77,Mei
 55, 57, 59, 62, 64, 66, 67, 70, 66, 68, 69, 71, 75, 74, 75, 78,Mei
 59, 61, 65, 66, 68, 70, 71, 74, 70, 71, 72, 74, 77, 78, 77, 79,Mei
 70, 74, 75, 74, 76, 76, 77, 79, 76, 76, 77, 79, 82, 82, 83, 82,Mei
 68, 70, 71, 72, 74, 76, 77, 78, 75, 78, 75, 74, 79, 82, 81, 84,Mei
 64, 67, 67, 68, 74, 73, 75, 76, 73, 74, 78, 76, 79, 78, 79, 79,Mei
 66, 70, 69, 70, 73, 76, 76, 78, 74, 76, 76, 80, 78, 81, 80, 82,Mei
 66, 68, 70, 70, 72, 75, 75, 77, 75, 75, 75, 78, 80, 80, 80, 81,Mei
 66, 71, 69, 71, 75, 76, 75, 77, 73, 75, 76, 77, 80, 81, 81, 81,Mei
 67, 68, 70, 71, 74, 75, 76, 75, 73, 75, 76, 77, 79, 80, 80, 82,Mei
 66, 67, 69, 71, 75, 75, 76, 77, 73, 74, 77, 75, 80, 80, 80, 82,Mei
 68, 69, 72, 72, 73, 75, 76, 77, 77, 75, 76, 77, 82, 80, 81, 82,Mei
 68, 69, 74, 71, 69, 77, 77, 77, 75, 75, 77, 78, 84, 79, 81, 82,Mei
 69, 71, 71, 73, 76, 76, 76, 78, 75, 77, 77, 78, 80, 82, 81, 82,Mei
 70, 71, 71, 72, 77, 77, 78, 78, 76, 77, 78, 78, 80, 81, 83, 83,Mei
 73, 75, 74, 76, 77, 82, 80, 80, 78, 79, 79, 80, 83, 86, 83, 86,Mei
 82, 82, 83, 84, 88, 86, 86, 86, 84, 83, 83, 84, 87, 88, 87, 87,Mei
 26, 32, 35, 40, 46, 49, 51, 55, 54, 57, 59, 61, 64, 67, 65, 69,Mei
 46, 50, 54, 56, 61, 62, 64, 66, 65, 67, 66, 70, 73, 74, 75, 76,Mei
 71, 71, 74, 74, 77, 78, 77, 79, 77, 76, 79, 78, 83, 82, 83, 83,Mei
 72, 73, 74, 76, 79, 80, 78, 80, 77, 79, 79, 80, 82, 82, 79, 85,Mei
 68, 70, 74, 72, 78, 76, 79, 79, 75, 76, 77, 79, 81, 82, 83, 82,Mei
 74, 76, 75, 77, 78, 79, 80, 84, 78, 78, 79, 81, 83, 84, 84, 86,Mei
 69, 71, 73, 74, 76, 77, 79, 78, 72, 79, 82, 79, 83, 83, 83, 83,Mei
 58, 61, 64, 67, 70, 71, 72, 74, 71, 73, 74, 75, 79, 79, 79, 80,Mei
 63, 66, 67, 69, 71, 74, 74, 76, 76, 74, 78, 76, 82, 80, 82, 81,Mei
 61, 67, 65, 70, 71, 73, 72, 76, 73, 77, 74, 77, 78, 80, 80, 79,Mei
 71, 71, 75, 74, 77, 79, 78, 79, 77, 79, 79, 81, 83, 83, 83, 82,Mei
 63, 66, 68, 71, 73, 74, 76, 80, 75, 69, 77, 79, 80, 83, 81, 82,Mei
55, 59, 60, 62, 68, 68, 70, 72, 73, 72, 72, 73, 75, 76, 79, 80,Mei
 70, 75, 73, 76, 79, 80, 80, 82, 79, 79, 80, 81, 83, 83, 83, 86,Mei
 26, 33, 35, 41, 46, 51, 52, 51, 54, 57, 59, 63, 66, 67, 68, 70,Mei
 68, 69, 70, 74, 75, 81, 78, 75, 77, 77, 79, 79, 81, 82, 82, 82,Mei
 64, 71, 67, 71, 73, 73, 74, 79, 74, 78, 78, 76, 80, 81, 81, 84,Mei
 59, 63, 67, 66, 64, 71, 73, 73, 73, 74, 75, 77, 79, 80, 80, 80,Mei
 60, 62, 64, 71, 71, 74, 72, 75, 72, 76, 76, 75, 77, 80, 81, 79,Mei
 61, 64, 67, 68, 71, 74, 75, 74, 74, 75, 75, 77, 80, 81, 84, 82,Mei
 57, 60, 63, 64, 68, 70, 71, 73, 71, 72, 74, 75, 78, 78, 79, 80,Mei
 54, 56, 60, 62, 66, 69, 71, 71, 68, 71, 73, 74, 75, 78, 78, 79,Mei
 54, 57, 59, 62, 66, 67, 70, 71, 70, 70, 71, 73, 76, 79, 78, 79,Mei
 56, 58, 60, 64, 65, 70, 71, 73, 70, 71, 73, 75, 77, 78, 78, 79,Mei
 56, 58, 60, 62, 67, 69, 73, 72, 70, 72, 72, 73, 80, 77, 80, 80,Mei
 53, 56, 58, 60, 64, 66, 68, 69, 69, 71, 72, 72, 77, 78, 78, 78,Mei
 50, 59, 61, 63, 67, 68, 69, 71, 70, 71, 72, 72, 76, 78, 77, 79,Mei
 52, 56, 60, 61, 66, 67, 69, 71, 69, 70, 70, 76, 75, 70, 79, 82,Mei
 55, 59, 60, 62, 69, 69, 71, 71, 70, 72, 72, 74, 77, 77, 78, 79,Mei
 52, 55, 58, 60, 63, 66, 67, 67, 67, 70, 70, 73, 76, 77, 79, 79,Mei
 58, 60, 61, 63, 68, 70, 73, 72, 70, 72, 73, 75, 77, 76, 77, 80,Mei
 56, 59, 60, 63, 67, 69, 70, 71, 70, 72, 73, 74, 76, 78, 79, 80,Mei
 54, 56, 56, 60, 65, 68, 70, 71, 68, 70, 74, 74, 76, 77, 78, 79,Mei
 52, 52, 56, 59, 62, 65, 65, 69, 68, 69, 70, 75, 77, 75, 69, 78,Mei
 54, 57, 57, 63, 64, 68, 69, 70, 68, 73, 72, 73, 77, 77, 77, 80,Mei
 59, 58, 61, 62, 65, 68, 71, 72, 70, 71, 72, 73, 76, 78, 78, 79,Mei
 45, 50, 54, 56, 59, 62, 64, 69, 65, 69, 70, 71, 74, 75, 76, 77,Mei
 56, 57, 60, 63, 69, 68, 71, 72, 70, 70, 71, 74, 75, 78, 78, 80,Mei
 55, 58, 58, 62, 66, 67, 69, 70, 69, 70, 71, 72, 76, 76, 77, 80,Mei
 53, 56, 59, 64, 66, 66, 69, 70, 67, 70, 71, 73, 77, 79, 78, 79,Mei
 57, 57, 59, 60, 66, 67, 69, 71, 68, 69, 72, 73, 77, 78, 77, 77,Mei
 51, 56, 54, 57, 63, 67, 67, 69, 67, 72, 71, 71, 74, 75, 77, 79,Mei
52, 55, 59, 60, 68, 66, 64, 71, 69, 71, 70, 73, 75, 77, 77, 79,Mei
 56, 60, 63, 64, 68, 69, 70, 73, 69, 72, 72, 73, 76, 78, 78, 79,Mei
 58, 60, 63, 66, 70, 71, 70, 73, 72, 73, 73, 78, 78, 82, 79, 81,Mei
 56, 61, 61, 62, 67, 70, 70, 72, 71, 72, 73, 74, 77, 77, 78, 80,Mei
 59, 62, 64, 67, 69, 72, 72, 74, 72, 74, 74, 75, 79, 81, 81, 80,Mei
 55, 60, 60, 65, 68, 71, 70, 76, 69, 71, 73, 73, 77, 79, 79, 79,Mei
 58, 60, 64, 64, 60, 69, 70, 71, 70, 71, 73, 73, 77, 79, 79, 79,Mei
 55, 58, 61, 65, 67, 70, 69, 73, 69, 71, 71, 73, 77, 77, 78, 79,Mei
 53, 56, 60, 64, 64, 66, 69, 70, 69, 68, 71, 74, 75, 75, 77, 73,Mei
 54, 57, 59, 62, 69, 68, 71, 70, 68, 69, 70, 73, 75, 77, 77, 79,Mei
 55, 58, 60, 63, 66, 67, 69, 72, 70, 74, 72, 74, 77, 80, 78, 80,Mei
 52, 54, 58, 60, 64, 66, 68, 69, 67, 70, 71, 72, 75, 77, 75, 79,Mei
 57, 54, 62, 64, 68, 70, 72, 72, 71, 74, 73, 75, 77, 78, 79, 80,Mei
 56, 58, 63, 65, 68, 70, 70, 71, 72, 71, 73, 74, 76, 77, 77, 80,Mei
 57, 61, 62, 64, 68, 70, 70, 72, 69, 72, 73, 74, 78, 79, 80, 79,Mei
 60, 63, 65, 68, 71, 75, 72, 74, 72, 76, 76, 77, 80, 79, 81, 81,Mei
 56, 58, 62, 62, 66, 68, 70, 72, 69, 70, 73, 73, 76, 77, 81, 80,Mei
 60, 62, 65, 65, 69, 71, 71, 74, 71, 73, 75, 75, 79, 78, 79, 82,Mei
 58, 58, 59, 60, 64, 68, 72, 71, 70, 71, 72, 73, 76, 77, 78, 80,Mei
 59, 64, 63, 69, 69, 71, 73, 74, 73, 73, 74, 77, 78, 79, 80, 81,Mei
 58, 61, 62, 66, 69, 70, 72, 73, 71, 73, 73, 76, 77, 79, 80, 79,Mei
 52, 56, 59, 65, 65, 68, 69, 71, 68, 69, 71, 73, 77, 78, 79, 78,Mei
 67, 69, 70, 71, 74, 74, 76, 76, 75, 77, 77, 78, 82, 82, 83, 83,Mei
 74, 75, 76, 77, 79, 81, 81, 80, 79, 80, 81, 82, 83, 86, 85, 85,Mei
 66, 68, 69, 70, 73, 74, 75, 78, 75, 77, 81, 73, 81, 84, 82, 85,Mei
 75, 74, 75, 78, 82, 82, 82, 83, 80, 80, 81, 82, 85, 85, 85, 86,Mei
 65, 69, 69, 74, 76, 71, 78, 77, 75, 77, 78, 78, 82, 84, 81, 86,Mei
 70, 71, 71, 75, 77, 77, 82, 79, 81, 78, 73, 79, 81, 83, 83, 85,Mei
 70, 71, 75, 73, 77, 79, 80, 80, 78, 79, 80, 80, 83, 84, 82, 83,Mei
 71, 73, 73, 74, 76, 79, 80, 81, 78, 79, 83, 80, 83, 84, 84, 84,Mei
69, 70, 71, 73, 73, 76, 78, 78, 76, 77, 78, 79, 82, 81, 82, 86,Mei
 70, 70, 71, 73, 75, 76, 77, 78, 75, 75, 78, 77, 80, 81, 82, 84,Mei
 62, 63, 65, 67, 71, 73, 73, 75, 74, 73, 75, 77, 80, 80, 79, 81,Mei
 62, 58, 66, 68, 72, 72, 75, 75, 73, 73, 74, 75, 78, 79, 79, 79,Mei
 65, 69, 69, 68, 73, 75, 75, 77, 73, 74, 71, 76, 79, 80, 80, 81,Mei
 63, 66, 67, 68, 71, 72, 73, 75, 73, 73, 76, 76, 79, 80, 83, 80,Mei
 63, 66, 65, 72, 72, 71, 74, 79, 72, 69, 75, 80, 78, 82, 79, 78,Mei
 63, 66, 66, 68, 71, 73, 74, 73, 73, 73, 74, 78, 81, 79, 81, 78,Mei
 60, 61, 63, 66, 69, 70, 71, 73, 71, 75, 72, 77, 77, 77, 79, 81,Mei
 56, 58, 61, 62, 66, 69, 68, 70, 68, 71, 71, 72, 77, 77, 78, 78,Mei
 55, 59, 60, 63, 66, 68, 69, 71, 68, 71, 72, 73, 76, 76, 76, 79,Mei
 54, 59, 59, 61, 65, 70, 69, 70, 69, 70, 71, 73, 75, 77, 76, 79,Mei
 55, 59, 61, 63, 64, 67, 67, 71, 68, 70, 71, 73, 79, 77, 77, 78,Mei
 60, 58, 62, 63, 65, 67, 70, 71, 70, 71, 71, 74, 76, 77, 77, 78,Mei
 51, 54, 56, 58, 62, 64, 65, 68, 66, 68, 70, 71, 73, 74, 77, 78,Mei
 49, 53, 58, 58, 61, 62, 65, 67, 64, 67, 69, 70, 73, 73, 78, 76,Mei
 57, 59, 61, 63, 67, 69, 71, 72, 72, 71, 73, 74, 77, 78, 78, 78,Mei
 49, 53, 53, 57, 61, 63, 64, 67, 65, 67, 69, 71, 73, 75, 74, 75,Mei
 54, 57, 59, 61, 67, 69, 70, 72, 69, 72, 71, 74, 76, 78, 77, 79,Mei
 51, 51, 55, 56, 62, 64, 66, 68, 66, 67, 69, 71, 73, 75, 78, 77,Mei
 48, 53, 55, 57, 62, 65, 66, 68, 65, 68, 67, 71, 73, 74, 76, 78,Mei
 54, 53, 55, 58, 61, 65, 66, 69, 66, 67, 70, 71, 73, 75, 79, 78,Mei
 42, 44, 48, 53, 58, 60, 60, 63, 63, 66, 68, 68, 73, 72, 76, 75,Mei
 55, 60, 60, 63, 67, 71, 71, 72, 72, 71, 74, 74, 78, 78, 77, 80,Mei
 47, 52, 53, 57, 62, 65, 66, 68, 69, 68, 71, 71, 74, 76, 76, 75,Mei
 61, 67, 64, 68, 72, 71, 73, 76, 73, 74, 73, 78, 79, 83, 79, 82,Mei
 30, 34, 36, 40, 47, 50, 54, 56, 55, 58, 61, 64, 69, 69, 70, 73,Mei
 48, 54, 54, 58, 62, 63, 67, 69, 68, 70, 70, 72, 75, 77, 78, 78,Mei
 50, 52, 55, 60, 62, 65, 66, 69, 69, 68, 68, 73, 75, 77, 78, 79,Mei
 54, 56, 59, 60, 65, 69, 68, 70, 67, 70, 70, 74, 76, 78, 76, 80,Mei
31, 36, 41, 45, 50, 54, 57, 60, 59, 60, 61, 65, 64, 72, 72, 75,Mei
 70, 71, 72, 73, 78, 78, 78, 80, 77, 82, 79, 80, 82, 87, 83, 83,Mei
 69, 70, 71, 73, 77, 77, 77, 79, 79, 77, 78, 79, 81, 84, 82, 83,Mei
 67, 71, 70, 72, 77, 78, 79, 78, 77, 77, 78, 79, 81, 81, 82, 84,Mei
 51, 53, 57, 59, 64, 65, 67, 69, 66, 68, 68, 71, 74, 76, 76, 78,Mei
 65, 72, 75, 73, 73, 79, 78, 79, 77, 77, 79, 80, 83, 81, 82, 84,Mei
 68, 70, 71, 76, 75, 76, 77, 80, 75, 71, 77, 79, 80, 84, 83, 84,Mei
 66, 67, 70, 71, 75, 76, 76, 76, 76, 77, 80, 78, 80, 80, 81, 82,Mei
 67, 67, 68, 72, 75, 75, 76, 77, 75, 79, 75, 80, 79, 82, 82, 79,Mei
 67, 67, 72, 74, 75, 77, 79, 78, 72, 78, 78, 79, 82, 81, 81, 82,Mei
 70, 72, 72, 77, 75, 78, 76, 78, 75, 76, 76, 73, 80, 81, 81, 82,Mei
 68, 70, 71, 73, 74, 76, 77, 79, 76, 77, 81, 78, 84, 81, 83, 81,Mei
 67, 69, 70, 75, 73, 77, 76, 80, 75, 76, 76, 79, 79, 83, 80, 81,Mei
 69, 71, 73, 74, 78, 77, 78, 78, 76, 76, 79, 78, 79, 80, 82, 83,Mei
 61, 61, 60, 66, 70, 71, 72, 73, 72, 74, 74, 75, 77, 78, 78, 78,Mei
 67, 69, 71, 72, 75, 77, 75, 77, 74, 77, 76, 81, 81, 80, 80, 83,Mei
 66, 67, 69, 70, 74, 75, 78, 77, 75, 75, 80, 77, 78, 80, 82, 81,Mei
 67, 68, 70, 71, 74, 77, 75, 77, 76, 76, 77, 77, 80, 81, 82, 82,Mei
 59, 61, 64, 67, 70, 72, 72, 74, 72, 73, 74, 76, 77, 77, 79, 80,Mei
 60, 61, 59, 66, 69, 70, 71, 72, 70, 72, 74, 76, 78, 78, 78, 80,Mei
 43, 47, 52, 53, 57, 62, 62, 67, 62, 64, 67, 68, 69, 72, 74, 75,Mei
 74, 75, 76, 77, 79, 79, 80, 81, 77, 79, 79, 79, 83, 81, 83, 84,Mei
 78, 77, 78, 80, 82, 83, 82, 84, 80, 81, 81, 82, 84, 84, 84, 85,Mei
 80, 80, 81, 82, 85, 85, 90, 87, 83, 83, 84, 84, 90, 86, 87, 88,Mei
 93, 97, 93, 94, 94, 95, 94, 94, 90, 90, 90, 91, 91, 92, 92, 91,Mei
 92, 94, 93, 93, 94, 93, 92, 88, 89, 90, 89, 89, 91, 92, 92, 93,Mei
 89, 89, 89, 90, 90, 92, 92, 92, 89, 89, 90, 88, 91, 91, 89, 89,Mei
 88, 89, 88, 88, 91, 91, 92, 91, 89, 88, 87, 89, 90, 91, 90, 91,Mei
 87, 88, 87, 89, 89, 90, 90, 92, 89, 88, 82, 88, 90, 91, 89, 92,Mei
 82, 84, 83, 83, 86, 86, 86, 87, 84, 83, 86, 86, 87, 87, 88, 89,Mei
70, 71, 72, 73, 79, 77, 78, 79, 77, 77, 78, 79, 82, 80, 82, 83,Mei
 72, 74, 75, 75, 80, 78, 80, 80, 77, 79, 79, 80, 82, 82, 82, 84,Mei
 70, 72, 74, 73, 77, 78, 79, 79, 76, 78, 80, 80, 81, 82, 82, 84,Mei
 44, 47, 50, 56, 57, 60, 62, 65, 63, 64, 67, 68, 70, 72, 74, 76,Mei
 65, 66, 68, 68, 66, 74, 77, 75, 76, 75, 76, 76, 80, 80, 81, 82,Mei
 61, 65, 64, 66, 69, 71, 72, 75, 72, 74, 73, 75, 78, 81, 78, 81,Mei
 68, 70, 70, 72, 75, 75, 76, 77, 75, 75, 80, 78, 79, 81, 82, 82,Mei
 86, 86, 87, 88, 89, 89, 90, 88, 86, 87, 86, 87, 89, 89, 89, 89,Mei
 98, 99, 95, 96, 98, 100, 97, 97, 93, 95, 95, 94, 95, 95, 95, 95,Mei
 91, 90, 93, 91, 93, 93, 92, 92, 90, 90, 89, 89, 92, 90, 90, 90,Mei
 111, 110, 110, 109, 108, 111, 107, 107, 102, 101, 100, 100, 102, 103, 102, 99,Mei
 112, 109, 111, 108, 107, 107, 105, 106, 103, 100, 93, 101, 102, 101, 100, 100,Mei
 97, 98, 96, 96, 97, 98, 96, 96, 92, 94, 94, 93, 96, 95, 95, 94,Mei
 85, 86, 85, 87, 90, 89, 89, 88, 83, 86, 88, 86, 90, 88, 87, 88,Mei
 128, 126, 124, 121, 119, 121, 115, 113, 110, 109, 107, 107, 107, 106, 103, 103,Mei
 82, 83, 82, 83, 85, 86, 86, 85, 83, 83, 84, 84, 87, 86, 89, 86,Mei
 78, 77, 77, 78, 81, 81, 81, 83, 80, 80, 80, 82, 84, 85, 83, 85,Mei
 83, 84, 83, 84, 87, 86, 84, 86, 83, 84, 84, 84, 87, 87, 89, 85,Mei
 81, 82, 82, 83, 88, 85, 85, 86, 86, 82, 78, 83, 88, 86, 86, 85,Mei
 81, 83, 84, 83, 85, 85, 85, 87, 83, 83, 84, 85, 86, 87, 86, 87,Mei
 82, 83, 83, 83, 85, 87, 86, 87, 83, 84, 85, 85, 87, 88, 87, 90,Mei
 84, 82, 85, 83, 84, 84, 83, 87, 85, 83, 79, 85, 87, 87, 85, 89,Mei
 80, 82, 82, 84, 84, 84, 84, 85, 82, 81, 82, 83, 86, 86, 88, 87,Mei
 78, 80, 80, 80, 85, 83, 85, 85, 82, 81, 81, 81, 86, 88, 88, 88,Mei
 76, 79, 78, 81, 82, 83, 84, 85, 82, 82, 83, 84, 87, 87, 87, 87,Mei
 72, 76, 79, 78, 79, 84, 81, 75, 81, 85, 82, 85, 85, 86, 85, 87,Mei
 72, 74, 76, 79, 80, 81, 85, 82, 74, 78, 83, 81, 87, 85, 86, 85,Mei
 66, 72, 73, 74, 77, 78, 79, 81, 78, 79, 80, 82, 84, 84, 86, 83,Mei
 69, 72, 72, 73, 78, 80, 80, 80, 80, 79, 79, 80, 82, 85, 85, 85,Mei
 67, 69, 71, 72, 76, 77, 78, 79, 77, 80, 79, 80, 83, 85, 83, 84,Mei
63, 65, 66, 69, 73, 73, 76, 77, 78, 77, 77, 77, 77, 82, 83, 84,Mei
 67, 69, 71, 74, 77, 78, 79, 80, 78, 79, 79, 80, 84, 85, 84, 85,Mei
 63, 65, 66, 67, 73, 72, 75, 76, 74, 75, 76, 78, 80, 83, 81, 82,Mei
 59, 62, 64, 67, 71, 72, 72, 75, 75, 75, 76, 78, 80, 80, 82, 81,Mei
